time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1716321600,69762.68,69237.91,69284.2,796.1,55401711.32,69716.21,direct,,2024-05-22 00:00:00
1716325200,69787.7,69454.64,69716.21,384.91,26795108.45,69730.38,direct,,2024-05-22 01:00:00
1716328800,70208.69,69727.46,69730.38,1016.45,71131072.01,70207.55,direct,,2024-05-22 02:00:00
1716332400,70375.47,70099.75,70207.55,971.03,68185807.98,70141.17,direct,,2024-05-22 03:00:00
1716336000,70265.64,70043.57,70141.17,718.94,50430530.86,70112.09,direct,,2024-05-22 04:00:00
1716339600,70203.51,70013.09,70112.09,533.55,37405334.35,70152.73,direct,,2024-05-22 05:00:00
1716343200,70357.53,69921.13,70152.73,660.7,46339100.97,70005.54,direct,,2024-05-22 06:00:00
1716346800,70046.47,69813.91,70005.54,465.92,32578432.4,69941.53,direct,,2024-05-22 07:00:00
1716350400,69991.64,69213.03,69941.53,854.64,59437208.86,69598.65,direct,,2024-05-22 08:00:00
1716354000,69917.57,69520.41,69598.65,610.82,42600888.05,69899.57,direct,,2024-05-22 09:00:00
1716357600,70049.79,69791.37,69899.57,326.21,22803432.65,69852.72,direct,,2024-05-22 10:00:00
1716361200,69886.54,69577.57,69852.72,573.53,39983470.75,69708.52,direct,,2024-05-22 11:00:00
1716364800,70191.68,69639.25,69708.52,469.07,32814397.72,70005.49,direct,,2024-05-22 12:00:00
1716368400,70070.66,69834.66,70005.49,353.14,24700878.35,69983.8,direct,,2024-05-22 13:00:00
1716372000,70227.29,69932.47,69983.8,650.25,45592328.26,70188.95,direct,,2024-05-22 14:00:00
1716375600,70268.42,69741.14,70188.95,961.22,67320980.27,69741.14,direct,,2024-05-22 15:00:00
1716379200,70076.8,69515.43,69741.14,840.97,58705001.32,69640.98,direct,,2024-05-22 16:00:00
1716382800,69892.02,69431.82,69640.98,1207.69,84127062.1,69563.66,direct,,2024-05-22 17:00:00
1716386400,70162.51,69429.4,69563.66,1798.24,125536255.5,70099.31,direct,,2024-05-22 18:00:00
1716390000,70564.6,69916.63,70099.31,1854.89,130372405.53,70435.78,direct,,2024-05-22 19:00:00
1716393600,70643.89,70186.64,70435.78,984.43,69307040.78,70224.92,direct,,2024-05-22 20:00:00
1716397200,70438.87,69680.88,70224.92,882.19,61803799.76,69864.34,direct,,2024-05-22 21:00:00
1716400800,69887.09,69245.7,69864.34,1802.23,125295236.66,69587.67,direct,,2024-05-22 22:00:00
1716404400,69793.09,69439.29,69587.67,1208.8,84153008.41,69626.76,direct,,2024-05-22 23:00:00
1716408000,69960.74,69382.46,69626.76,1205.9,83944544.52,69407.49,direct,,2024-05-23 00:00:00
1716411600,69612.65,68952.24,69407.49,1855.39,128523482.11,69456.76,direct,,2024-05-23 01:00:00
1716415200,69503.96,69017.11,69456.76,1084.55,75046417.04,69096.02,direct,,2024-05-23 02:00:00
1716418800,69178.96,68981.37,69096.02,1078.17,74446296.96,69123.56,direct,,2024-05-23 03:00:00
1716422400,69566.38,69123.55,69123.56,646.24,44841223.02,69461.84,direct,,2024-05-23 04:00:00
1716426000,69571.38,69233.48,69461.84,422.13,29316455.8,69450.95,direct,,2024-05-23 05:00:00
1716429600,69527.76,69349.56,69450.95,437.7,30403340.48,69459.54,direct,,2024-05-23 06:00:00
1716433200,69474.81,69271.08,69459.54,397.65,27584610.62,69410.21,direct,,2024-05-23 07:00:00
1716436800,69545.43,69371.89,69410.21,369.69,25679489.61,69507.13,direct,,2024-05-23 08:00:00
1716440400,69523.84,69307.12,69507.13,347.89,24141788.6,69432.93,direct,,2024-05-23 09:00:00
1716444000,69625.42,69349.8,69432.93,327.11,22723263.1,69528.88,direct,,2024-05-23 10:00:00
1716447600,69893.28,69444.5,69528.88,959.35,66926039.91,69708.69,direct,,2024-05-23 11:00:00
1716451200,69808.87,69556.3,69708.69,467.05,32544027.95,69651.58,direct,,2024-05-23 12:00:00
1716454800,69817.18,69565.39,69651.58,456.71,31837572.15,69624.56,direct,,2024-05-23 13:00:00
1716458400,69779.04,69506.72,69624.56,609.33,42431586.1,69520.31,direct,,2024-05-23 14:00:00
1716462000,70020.97,69520.26,69520.31,1179.81,82352799.93,69953.32,direct,,2024-05-23 15:00:00
1716465600,70037.76,69066.6,69953.32,1575.25,109703910.84,69405.37,direct,,2024-05-23 16:00:00
1716469200,69538.81,67692.57,69405.37,2918.04,200239774.39,68000.37,direct,,2024-05-23 17:00:00
1716472800,68289.39,67582.32,68000.37,2158.55,146611908.77,67708.52,direct,,2024-05-23 18:00:00
1716476400,68251.03,67672.19,67708.52,1184.78,80603531.37,68025.69,direct,,2024-05-23 19:00:00
1716480000,68123.08,67773.77,68025.69,965.18,65590209.23,67786.83,direct,,2024-05-23 20:00:00
1716483600,68063.58,67576.12,67786.83,1004.8,68149462.18,67602.47,direct,,2024-05-23 21:00:00
1716487200,67633.15,66715.86,67602.47,2844.24,190872526.66,67333.14,direct,,2024-05-23 22:00:00
1716490800,67625.1,67020.25,67333.14,1732.88,116596009.56,67113.56,direct,,2024-05-23 23:00:00
1716494400,67882.47,66370.0,67113.56,3223.72,216150655.59,67762.3,direct,,2024-05-24 00:00:00
1716498000,68287.22,67108.91,67762.3,2572.22,174349335.93,67937.45,direct,,2024-05-24 01:00:00
1716501600,67938.49,67520.01,67937.45,703.82,47640062.55,67660.14,direct,,2024-05-24 02:00:00
1716505200,67955.46,67470.19,67660.14,664.64,44995817.48,67946.35,direct,,2024-05-24 03:00:00
1716508800,67972.14,67613.72,67946.35,403.34,27350483.73,67826.5,direct,,2024-05-24 04:00:00
1716512400,67826.83,67637.92,67826.5,303.2,20531669.11,67716.29,direct,,2024-05-24 05:00:00
1716516000,67966.35,67622.75,67716.29,335.3,22732390.62,67952.61,direct,,2024-05-24 06:00:00
1716519600,67990.72,67798.38,67952.61,416.39,28275431.69,67853.02,direct,,2024-05-24 07:00:00
1716523200,67885.65,67623.41,67853.02,366.06,24789707.02,67675.16,direct,,2024-05-24 08:00:00
1716526800,67675.17,67074.24,67675.16,569.41,38332334.47,67268.22,direct,,2024-05-24 09:00:00
1716530400,67558.02,66839.17,67268.22,661.07,44416794.77,66887.36,direct,,2024-05-24 10:00:00
1716534000,67297.24,66836.39,66887.36,683.19,45818706.35,67150.01,direct,,2024-05-24 11:00:00
1716537600,67188.72,66613.35,67150.01,565.29,37837464.0,67154.34,direct,,2024-05-24 12:00:00
1716541200,67411.85,67025.96,67154.34,374.71,25188020.9,67347.87,direct,,2024-05-24 13:00:00
1716544800,67492.86,67298.6,67347.87,306.45,20650559.6,67323.6,direct,,2024-05-24 14:00:00
1716548400,67432.51,67253.8,67323.6,315.16,21224649.49,67319.79,direct,,2024-05-24 15:00:00
1716552000,67548.03,67312.88,67319.79,472.99,31901480.46,67479.45,direct,,2024-05-24 16:00:00
1716555600,67578.02,66903.31,67479.45,1000.24,67279857.82,67053.07,direct,,2024-05-24 17:00:00
1716559200,67984.18,66970.42,67053.07,1692.68,114430625.15,67835.61,direct,,2024-05-24 18:00:00
1716562800,68384.29,67835.61,67835.61,1630.79,111235244.36,68311.52,direct,,2024-05-24 19:00:00
1716566400,68452.06,67927.71,68311.52,1183.13,80678068.99,68369.4,direct,,2024-05-24 20:00:00
1716570000,68917.17,68369.4,68369.4,1531.14,105078530.08,68891.63,direct,,2024-05-24 21:00:00
1716573600,69183.25,68828.87,68891.63,1619.94,111806145.21,68960.98,direct,,2024-05-24 22:00:00
1716577200,69264.17,68754.13,68960.98,1762.69,121553268.22,69141.86,direct,,2024-05-24 23:00:00
1716580800,69222.23,68846.79,69141.86,689.07,47568486.48,68848.02,direct,,2024-05-25 00:00:00
1716584400,68997.11,68233.31,68848.02,783.19,53874704.09,68869.56,direct,,2024-05-25 01:00:00
1716588000,68872.63,68687.59,68869.56,310.11,21329269.71,68777.03,direct,,2024-05-25 02:00:00
1716591600,68777.04,68516.62,68777.03,264.08,18128427.1,68548.33,direct,,2024-05-25 03:00:00
1716595200,68669.67,68498.87,68548.33,255.82,17548097.14,68530.25,direct,,2024-05-25 04:00:00
1716598800,68700.2,68528.82,68530.25,205.23,14087159.55,68609.28,direct,,2024-05-25 05:00:00
1716602400,68814.55,68598.44,68609.28,219.8,15102776.73,68800.75,direct,,2024-05-25 06:00:00
1716606000,68885.62,68646.61,68800.75,194.83,13392224.21,68735.21,direct,,2024-05-25 07:00:00
1716609600,68802.23,68674.83,68735.21,185.23,12732522.27,68757.64,direct,,2024-05-25 08:00:00
1716613200,68788.03,68686.99,68757.64,109.96,7559102.68,68699.69,direct,,2024-05-25 09:00:00
1716616800,68725.16,68606.91,68699.69,201.53,13844308.32,68643.05,direct,,2024-05-25 10:00:00
1716620400,68787.56,68623.32,68643.05,149.57,10278686.97,68741.09,direct,,2024-05-25 11:00:00
1716624000,69045.88,68735.43,68741.09,315.49,21735685.01,68871.38,direct,,2024-05-25 12:00:00
1716627600,69136.88,68843.82,68871.38,237.07,16362721.37,69082.32,direct,,2024-05-25 13:00:00
1716631200,69446.18,69014.22,69082.32,429.76,29761523.81,69374.65,direct,,2024-05-25 14:00:00
1716634800,69599.81,69101.71,69374.65,563.67,39134221.26,69102.66,direct,,2024-05-25 15:00:00
1716638400,69295.73,69027.47,69102.66,445.47,30813030.84,69118.91,direct,,2024-05-25 16:00:00
1716642000,69229.98,68892.26,69118.91,485.22,33519170.65,69028.46,direct,,2024-05-25 17:00:00
1716645600,69079.88,68957.2,69028.46,328.14,22647210.48,69023.56,direct,,2024-05-25 18:00:00
1716649200,69201.42,68856.21,69023.56,302.98,20925553.58,68937.44,direct,,2024-05-25 19:00:00
1716652800,69036.51,68865.66,68937.44,254.57,17552231.42,68942.65,direct,,2024-05-25 20:00:00
1716656400,69086.8,68926.06,68942.65,132.97,9174931.4,69062.68,direct,,2024-05-25 21:00:00
1716660000,69229.9,69059.67,69062.68,219.34,15168713.72,69203.76,direct,,2024-05-25 22:00:00
1716663600,69253.23,69115.65,69203.76,130.17,9003406.77,69156.18,direct,,2024-05-25 23:00:00
1716667200,69214.39,69078.81,69156.18,120.39,8323066.76,69103.21,direct,,2024-05-26 00:00:00
1716670800,69166.0,69050.44,69103.21,117.66,8131140.65,69140.85,direct,,2024-05-26 01:00:00
1716674400,69158.35,69051.86,69140.85,123.76,8551921.14,69123.16,direct,,2024-05-26 02:00:00
1716678000,69352.17,69122.87,69123.16,243.38,16862925.93,69288.95,direct,,2024-05-26 03:00:00
1716681600,69312.16,69156.66,69288.95,126.45,8751890.66,69159.95,direct,,2024-05-26 04:00:00
1716685200,69250.72,69157.86,69159.95,133.43,9231540.94,69164.74,direct,,2024-05-26 05:00:00
1716688800,69181.23,68827.25,69164.74,306.51,21140307.47,68903.56,direct,,2024-05-26 06:00:00
1716692400,69120.6,68888.26,68903.56,239.49,16521140.48,69065.85,direct,,2024-05-26 07:00:00
1716696000,69066.16,68929.09,69065.85,143.58,9903676.8,68970.31,direct,,2024-05-26 08:00:00
1716699600,69117.39,68922.85,68970.31,98.57,6802788.25,69115.04,direct,,2024-05-26 09:00:00
1716703200,69161.09,69037.39,69115.04,117.4,8111958.44,69087.36,direct,,2024-05-26 10:00:00
1716706800,69405.34,69086.61,69087.36,234.64,16254857.12,69315.69,direct,,2024-05-26 11:00:00
1716710400,69511.53,69053.9,69315.69,294.28,20390667.31,69136.82,direct,,2024-05-26 12:00:00
1716714000,69229.92,68973.63,69136.82,197.75,13659559.01,69062.4,direct,,2024-05-26 13:00:00
1716717600,69190.51,69059.99,69062.4,110.4,7631842.2,69189.81,direct,,2024-05-26 14:00:00
1716721200,69206.77,69037.37,69189.81,179.3,12394712.97,69107.24,direct,,2024-05-26 15:00:00
1716724800,69114.44,68936.87,69107.24,194.59,13430058.35,68969.39,direct,,2024-05-26 16:00:00
1716728400,69117.22,68946.33,68969.39,140.77,9714039.53,69113.37,direct,,2024-05-26 17:00:00
1716732000,69271.4,69024.32,69113.37,267.99,18534611.59,69247.93,direct,,2024-05-26 18:00:00
1716735600,69345.27,68664.54,69247.93,569.52,39276519.39,68824.9,direct,,2024-05-26 19:00:00
1716739200,68935.53,68683.79,68824.9,325.24,22381590.8,68778.55,direct,,2024-05-26 20:00:00
1716742800,68873.79,68723.07,68778.55,151.8,10444242.48,68757.64,direct,,2024-05-26 21:00:00
1716746400,68808.02,68698.25,68757.64,137.04,9420516.62,68770.13,direct,,2024-05-26 22:00:00
1716750000,68887.8,68770.12,68770.13,178.7,12302937.39,68866.68,direct,,2024-05-26 23:00:00
1716753600,68871.32,68682.55,68866.68,163.89,11268024.6,68687.55,direct,,2024-05-27 00:00:00
1716757200,68687.7,68156.05,68687.55,623.74,42686980.67,68486.44,direct,,2024-05-27 01:00:00
1716760800,68676.56,68445.6,68486.44,340.6,23356614.74,68536.45,direct,,2024-05-27 02:00:00
1716764400,68539.41,68330.24,68536.45,227.19,15548558.09,68488.29,direct,,2024-05-27 03:00:00
1716768000,68783.91,68456.71,68488.29,218.45,14987347.72,68783.91,direct,,2024-05-27 04:00:00
1716771600,69264.52,68714.14,68783.91,443.77,30630603.22,69054.68,direct,,2024-05-27 05:00:00
1716775200,69247.96,69001.94,69054.68,339.3,23452640.49,69083.9,direct,,2024-05-27 06:00:00
1716778800,69172.14,68799.44,69083.9,382.5,26363569.97,68845.53,direct,,2024-05-27 07:00:00
1716782400,68867.87,68739.97,68845.53,196.4,13512700.47,68746.56,direct,,2024-05-27 08:00:00
1716786000,68758.48,68306.64,68746.56,434.34,29757417.0,68497.17,direct,,2024-05-27 09:00:00
1716789600,68584.57,68367.67,68497.17,279.08,19110254.93,68375.98,direct,,2024-05-27 10:00:00
1716793200,68674.52,68314.95,68375.98,292.73,20057610.72,68613.54,direct,,2024-05-27 11:00:00
1716796800,68878.93,68488.59,68613.54,357.72,24575377.44,68583.28,direct,,2024-05-27 12:00:00
1716800400,68620.7,68405.07,68583.28,299.89,20553422.41,68562.7,direct,,2024-05-27 13:00:00
1716804000,68562.78,68400.98,68562.7,191.39,13106270.72,68541.87,direct,,2024-05-27 14:00:00
1716807600,68636.4,68227.32,68541.87,460.5,31509343.83,68399.47,direct,,2024-05-27 15:00:00
1716811200,68600.77,68347.62,68399.47,363.72,24903161.06,68586.12,direct,,2024-05-27 16:00:00
1716814800,68987.34,68562.44,68586.12,564.28,38837804.21,68890.6,direct,,2024-05-27 17:00:00
1716818400,69438.8,68801.7,68890.6,923.2,63837362.88,69436.42,direct,,2024-05-27 18:00:00
1716822000,70458.54,69436.32,69436.42,2224.65,155639236.02,70323.35,direct,,2024-05-27 19:00:00
1716825600,70613.89,70102.49,70323.35,1445.04,101705262.46,70102.49,direct,,2024-05-27 20:00:00
1716829200,70289.7,69977.54,70102.49,531.44,37266567.48,70124.08,direct,,2024-05-27 21:00:00
1716832800,70186.18,69836.77,70124.08,508.08,35575531.63,69926.18,direct,,2024-05-27 22:00:00
1716836400,70049.94,69034.39,69926.18,980.69,68251287.16,69212.86,direct,,2024-05-27 23:00:00
1716840000,69656.06,69132.34,69212.86,575.02,39949065.75,69600.96,direct,,2024-05-28 00:00:00
1716843600,69823.91,69543.8,69600.96,371.13,25843653.26,69745.26,direct,,2024-05-28 01:00:00
1716847200,69750.2,69502.06,69745.26,301.39,20973438.09,69529.66,direct,,2024-05-28 02:00:00
1716850800,69529.69,69274.26,69529.66,425.93,29547414.55,69386.83,direct,,2024-05-28 03:00:00
1716854400,69412.59,69063.84,69386.83,588.09,40715196.92,69315.94,direct,,2024-05-28 04:00:00
1716858000,69533.54,68509.95,69315.94,970.73,66923296.26,68574.67,direct,,2024-05-28 05:00:00
1716861600,68798.24,68381.92,68574.67,893.51,61272427.87,68641.32,direct,,2024-05-28 06:00:00
1716865200,68685.32,67741.31,68641.32,1305.09,88949887.26,68021.13,direct,,2024-05-28 07:00:00
1716868800,68095.28,67449.53,68021.13,842.64,57040655.79,67754.09,direct,,2024-05-28 08:00:00
1716872400,67994.78,67618.82,67754.09,566.82,38425027.14,67994.78,direct,,2024-05-28 09:00:00
1716876000,68022.78,67739.37,67994.78,449.57,30519702.56,67913.89,direct,,2024-05-28 10:00:00
1716879600,67963.04,67623.61,67913.89,541.9,36723684.13,67640.07,direct,,2024-05-28 11:00:00
1716883200,68192.64,67542.2,67640.07,640.35,43463876.16,68098.75,direct,,2024-05-28 12:00:00
1716886800,68442.4,67978.08,68098.75,588.4,40130544.57,68279.7,direct,,2024-05-28 13:00:00
1716890400,68819.29,68204.98,68279.7,655.29,44937862.41,68525.52,direct,,2024-05-28 14:00:00
1716894000,68588.06,68226.73,68525.52,501.71,34321126.88,68332.43,direct,,2024-05-28 15:00:00
1716897600,68494.26,68095.63,68332.43,779.96,53272099.87,68135.0,direct,,2024-05-28 16:00:00
1716901200,68407.99,67602.63,68135.0,1569.72,106714513.9,67712.75,direct,,2024-05-28 17:00:00
1716904800,68183.21,67479.65,67712.75,1929.97,131028557.47,67916.81,direct,,2024-05-28 18:00:00
1716908400,68387.97,67692.75,67916.81,1352.87,92047940.5,68311.99,direct,,2024-05-28 19:00:00
1716912000,68382.7,67639.5,68311.99,1086.32,73801892.83,67649.77,direct,,2024-05-28 20:00:00
1716915600,68078.97,67603.94,67649.77,890.48,60430026.26,67693.57,direct,,2024-05-28 21:00:00
1716919200,67900.32,67206.37,67693.57,1303.71,88092736.44,67783.7,direct,,2024-05-28 22:00:00
1716922800,68546.39,67779.97,67783.7,1733.11,118315829.13,68355.37,direct,,2024-05-28 23:00:00
1716926400,68472.67,68054.63,68355.37,1077.86,73605446.65,68251.26,direct,,2024-05-29 00:00:00
1716930000,68459.02,68189.55,68251.26,641.54,43820924.62,68314.86,direct,,2024-05-29 01:00:00
1716933600,68605.34,68302.17,68314.86,683.69,46830555.85,68554.07,direct,,2024-05-29 02:00:00
1716937200,68557.55,68272.47,68554.07,630.48,43105432.45,68330.84,direct,,2024-05-29 03:00:00
1716940800,68522.59,68207.99,68330.84,312.83,21389466.88,68422.32,direct,,2024-05-29 04:00:00
1716944400,68639.39,68244.21,68422.32,500.62,34279138.71,68500.52,direct,,2024-05-29 05:00:00
1716948000,68858.38,68395.87,68500.52,527.57,36203549.37,68626.91,direct,,2024-05-29 06:00:00
1716951600,68825.91,68621.83,68626.91,492.91,33877804.35,68756.05,direct,,2024-05-29 07:00:00
1716955200,68851.32,68694.12,68756.05,314.93,21660862.26,68772.48,direct,,2024-05-29 08:00:00
1716958800,68772.52,68509.14,68772.48,297.26,20399952.69,68528.54,direct,,2024-05-29 09:00:00
1716962400,68594.54,68402.81,68528.54,285.47,19558225.81,68445.51,direct,,2024-05-29 10:00:00
1716966000,68464.68,67888.51,68445.51,962.57,65644782.55,67890.76,direct,,2024-05-29 11:00:00
1716969600,67931.03,67554.8,67890.76,749.38,50777196.6,67815.9,direct,,2024-05-29 12:00:00
1716973200,67968.34,67632.55,67815.9,666.65,45183565.94,67845.29,direct,,2024-05-29 13:00:00
1716976800,67959.73,67739.93,67845.29,385.51,26164704.72,67930.78,direct,,2024-05-29 14:00:00
1716980400,67946.03,67676.78,67930.78,308.77,20933055.14,67706.28,direct,,2024-05-29 15:00:00
1716984000,67961.6,67545.57,67706.28,725.33,49136847.91,67841.46,direct,,2024-05-29 16:00:00
1716987600,68212.17,67548.81,67841.46,1569.47,106500404.79,67835.59,direct,,2024-05-29 17:00:00
1716991200,67913.97,67490.07,67835.59,1099.87,74488676.62,67587.37,direct,,2024-05-29 18:00:00
1716994800,67807.28,67265.3,67587.37,1478.65,99786460.09,67335.18,direct,,2024-05-29 19:00:00
1716998400,67657.16,67099.54,67335.18,918.26,61822062.1,67501.57,direct,,2024-05-29 20:00:00
1717002000,67618.43,67275.37,67501.57,639.87,43171980.75,67553.54,direct,,2024-05-29 21:00:00
1717005600,67563.67,67180.74,67553.54,851.5,57333210.89,67340.77,direct,,2024-05-29 22:00:00
1717009200,67683.2,67167.92,67340.77,895.37,60352600.93,67197.89,direct,,2024-05-29 23:00:00
1717012800,67427.59,67099.33,67197.89,811.4,54547445.7,67407.86,direct,,2024-05-30 00:00:00
1717016400,67731.73,67264.77,67407.86,615.08,41537843.2,67630.05,direct,,2024-05-30 01:00:00
1717020000,67746.36,67540.56,67630.05,431.99,29209903.79,67616.12,direct,,2024-05-30 02:00:00
1717023600,67657.17,67500.95,67616.12,512.11,34610511.48,67576.81,direct,,2024-05-30 03:00:00
1717027200,67762.33,67495.0,67576.81,576.24,38982747.47,67520.78,direct,,2024-05-30 04:00:00
1717030800,67777.89,67423.87,67520.78,430.66,29112200.27,67720.63,direct,,2024-05-30 05:00:00
1717034400,68122.84,67702.5,67720.63,526.29,35751340.98,67879.71,direct,,2024-05-30 06:00:00
1717038000,68103.87,67854.9,67879.71,332.27,22589260.4,68055.19,direct,,2024-05-30 07:00:00
1717041600,68349.13,67921.89,68055.19,599.36,40836290.22,68102.66,direct,,2024-05-30 08:00:00
1717045200,68125.94,67919.56,68102.66,330.65,22494015.92,68087.62,direct,,2024-05-30 09:00:00
1717048800,68129.19,67718.39,68087.62,685.02,46492944.63,67806.69,direct,,2024-05-30 10:00:00
1717052400,68001.14,67509.31,67806.69,658.15,44600260.12,67563.78,direct,,2024-05-30 11:00:00
1717056000,67727.84,67107.22,67563.78,893.93,60218156.71,67654.94,direct,,2024-05-30 12:00:00
1717059600,67718.55,67433.81,67654.94,269.19,18200036.21,67708.76,direct,,2024-05-30 13:00:00
1717063200,67956.16,67521.95,67708.76,354.19,24004111.54,67911.02,direct,,2024-05-30 14:00:00
1717066800,68064.43,67770.22,67911.02,484.09,32875153.01,67770.22,direct,,2024-05-30 15:00:00
1717070400,68269.39,67715.1,67770.22,811.16,55156167.54,68107.14,direct,,2024-05-30 16:00:00
1717074000,68662.47,68019.62,68107.14,1606.2,109879921.66,68602.29,direct,,2024-05-30 17:00:00
1717077600,68802.3,68245.73,68602.29,2179.05,149476008.99,68345.48,direct,,2024-05-30 18:00:00
1717081200,68591.19,68132.72,68345.48,1210.57,82807455.39,68515.99,direct,,2024-05-30 19:00:00
1717084800,68689.45,68375.52,68515.99,903.01,61857941.96,68666.6,direct,,2024-05-30 20:00:00
1717088400,69520.94,68656.75,68666.6,2544.09,175927081.11,69340.86,direct,,2024-05-30 21:00:00
1717092000,69434.32,69086.25,69340.86,1243.56,86132190.08,69373.21,direct,,2024-05-30 22:00:00
1717095600,69377.03,68437.59,69373.21,1949.62,134311254.14,68663.82,direct,,2024-05-30 23:00:00
1717099200,68666.65,68057.25,68663.82,908.03,62063502.54,68474.42,direct,,2024-05-31 00:00:00
1717102800,68507.94,68302.89,68474.42,586.49,40116440.3,68394.1,direct,,2024-05-31 01:00:00
1717106400,68411.9,68225.83,68394.1,419.67,28666914.08,68295.46,direct,,2024-05-31 02:00:00
1717110000,68495.78,68237.53,68295.46,327.17,22362847.55,68346.19,direct,,2024-05-31 03:00:00
1717113600,68447.28,68266.96,68346.19,313.16,21402642.05,68444.61,direct,,2024-05-31 04:00:00
1717117200,68610.71,68307.67,68444.61,376.92,25810394.4,68424.63,direct,,2024-05-31 05:00:00
1717120800,68705.93,68416.46,68424.63,328.47,22519996.87,68515.59,direct,,2024-05-31 06:00:00
1717124400,68609.11,68465.39,68515.59,304.47,20863658.76,68521.05,direct,,2024-05-31 07:00:00
1717128000,68632.63,68460.75,68521.05,265.45,18194996.39,68500.5,direct,,2024-05-31 08:00:00
1717131600,68500.53,68277.64,68500.5,352.68,24116051.03,68426.7,direct,,2024-05-31 09:00:00
1717135200,68442.95,68217.57,68426.7,305.01,20839360.28,68257.17,direct,,2024-05-31 10:00:00
1717138800,68398.59,68075.17,68257.17,749.08,51099313.32,68167.77,direct,,2024-05-31 11:00:00
1717142400,68297.91,68119.6,68167.77,235.63,16071750.07,68120.17,direct,,2024-05-31 12:00:00
1717146000,68166.43,67866.3,68120.17,456.73,31038428.45,67918.06,direct,,2024-05-31 13:00:00
1717149600,68289.57,67903.53,67918.06,410.7,27985107.6,68285.37,direct,,2024-05-31 14:00:00
1717153200,68413.94,68249.22,68285.37,432.11,29528207.04,68318.67,direct,,2024-05-31 15:00:00
1717156800,69012.82,68285.6,68318.67,1591.15,109399822.45,68606.53,direct,,2024-05-31 16:00:00
1717160400,68783.92,67992.42,68606.53,1102.47,75423306.13,68049.85,direct,,2024-05-31 17:00:00
1717164000,68049.85,67197.61,68049.85,3475.2,235020725.87,67423.28,direct,,2024-05-31 18:00:00
1717167600,67468.39,67142.28,67423.28,1375.1,92557396.31,67155.42,direct,,2024-05-31 19:00:00
1717171200,67272.1,66605.09,67155.42,2919.15,195347482.75,67138.8,direct,,2024-05-31 20:00:00
1717174800,67395.14,67097.9,67138.8,948.36,63798841.73,67283.96,direct,,2024-05-31 21:00:00
1717178400,67373.06,67097.44,67283.96,700.49,47121710.08,67338.29,direct,,2024-05-31 22:00:00
1717182000,67910.7,67271.65,67338.29,1612.2,108933983.77,67578.25,direct,,2024-05-31 23:00:00
1717185600,67710.33,67529.26,67578.25,640.86,43335316.74,67633.76,direct,,2024-06-01 00:00:00
1717189200,67639.87,67447.95,67633.76,307.81,20791025.36,67495.34,direct,,2024-06-01 01:00:00
1717192800,67587.66,67462.93,67495.34,198.37,13396099.81,67466.23,direct,,2024-06-01 02:00:00
1717196400,67532.64,67167.05,67466.23,520.48,35063677.55,67482.25,direct,,2024-06-01 03:00:00
1717200000,67623.41,67436.15,67482.25,265.93,17960579.6,67588.87,direct,,2024-06-01 04:00:00
1717203600,67638.33,67383.55,67588.87,251.32,16967307.35,67496.65,direct,,2024-06-01 05:00:00
1717207200,67672.72,67479.06,67496.65,196.31,13270825.78,67664.22,direct,,2024-06-01 06:00:00
1717210800,67710.03,67571.87,67664.22,192.34,13012537.34,67668.9,direct,,2024-06-01 07:00:00
1717214400,67716.74,67616.8,67668.9,170.48,11536521.14,67633.52,direct,,2024-06-01 08:00:00
1717218000,67752.0,67549.64,67633.52,154.37,10442084.28,67638.97,direct,,2024-06-01 09:00:00
1717221600,67678.11,67561.0,67638.97,124.87,8444049.81,67641.2,direct,,2024-06-01 10:00:00
1717225200,67680.21,67522.72,67641.2,190.22,12860754.35,67582.14,direct,,2024-06-01 11:00:00
1717228800,67686.06,67559.18,67582.14,125.44,8481476.16,67648.79,direct,,2024-06-01 12:00:00
1717232400,67688.87,67587.55,67648.79,82.99,5613931.96,67656.28,direct,,2024-06-01 13:00:00
1717236000,67693.62,67582.21,67656.28,121.71,8232218.53,67586.2,direct,,2024-06-01 14:00:00
1717239600,67647.1,67585.41,67586.2,74.76,5054893.16,67612.55,direct,,2024-06-01 15:00:00
1717243200,67816.46,67590.92,67612.55,170.59,11548232.69,67667.51,direct,,2024-06-01 16:00:00
1717246800,67783.82,67647.96,67667.51,181.41,12287190.02,67647.97,direct,,2024-06-01 17:00:00
1717250400,67803.49,67607.13,67647.97,222.38,15061239.94,67742.32,direct,,2024-06-01 18:00:00
1717254000,67761.19,67621.58,67742.32,218.94,14825924.0,67635.98,direct,,2024-06-01 19:00:00
1717257600,67673.55,67564.21,67635.98,215.2,14553359.21,67647.86,direct,,2024-06-01 20:00:00
1717261200,67788.08,67521.62,67647.86,504.53,34118782.91,67736.36,direct,,2024-06-01 21:00:00
1717264800,67772.54,67679.05,67736.36,170.64,11553542.46,67708.12,direct,,2024-06-01 22:00:00
1717268400,67737.35,67643.26,67708.12,118.74,8037692.2,67703.66,direct,,2024-06-01 23:00:00
1717272000,67750.98,67656.27,67703.66,163.02,11035208.12,67749.69,direct,,2024-06-02 00:00:00
1717275600,67776.66,67664.78,67749.69,157.38,10658104.63,67712.43,direct,,2024-06-02 01:00:00
1717279200,67831.31,67662.51,67712.43,216.26,14652366.84,67725.19,direct,,2024-06-02 02:00:00
